b_id,year,b_empl_w,b_loans_w,b_assets_w,b_cash_w,b_equity_w,b_deposits_w,b_net_income_w,b_z_score_w
DEFEB14139,2018,437,3284822,5045873,181746,370740,4605175,4059,.964755
DEFEB16376,2018,17,49937,78369,1358,7134,70555,98,.63682103
DEFEB48660,2018,87,262869,521558,15689,69580,446440,2021,1.7942334
DEFEB13730,2018,501,1348405,2428008,71296,205259,2133339,1057,.63165987
DEFEB16747,2018,94,4974,191559,138973,31526,151103,8,.22508202
DEFEB19652,2018,24,62299,122943,2966,11600,110553,203,.54639959
DEFEB13491,2018,377,1278087,2367513,61265,197524,2121566,754,.90422255
DEFEB43387,2018,376,1392351,1937657,27094,185968,1695952,1429,.74636495
DEFEB48976,2018,314,629109,1146792,38182,127903,1005497,2552,1.6602429
DEFEB57330,2018,11,2289,25161,,4932,21336,642,1.3583113
DEFEB29975,2018,230,3383,11461521,503680,514813,8736199,8141,1.3888844
DEFEB25607,2018,57,222391,310725,10957,27281,282272,1375,1.1262046
DEFEB14965,2018,118,393926,701770,11305,67812,631450,914,1.4816775
DEFEB57309,2018,11,,25161,1231,4932,,8,.22508202
DEFEB57331,2018,11,2289,25161,,4932,,114,.7820037
DEFEB13695,2018,362,1234928,1878074,104438,233245,1621206,4172,1.1584966
DEFEB48979,2018,69,415691,500224,6762,42809,453602,1494,2.0173512
DEFEB39856,2018,21,50984,106829,1692,6400,97758,135,1.2293231
DEFEB44240,2018,126,433263,595162,30833,72160,509426,943,.90588379
DEFEB13992,2018,134,514267,885187,18306,78699,772052,508,.97910786
DEFEB46186,2018,121,539562,889468,7869,62850,805687,1000,.66516811
DEFEB15250,2018,12,40318,66329,573,6133,59991,120,.93545985
DEFEB42777,2018,195,527063,930390,11654,93927,799226,1638,1.1835428
DEFEB43182,2018,67,231812,341667,7168,34772,305413,398,1.2376573
DEFEB13434,2018,642,2882128,3770781,82401,324291,3389576,4480,.49258238
DEFEB43376,2018,1153,6385399,11461521,503680,995784,8736199,26851,1.1044264
DEFEB44837,2018,192,401456,1073601,30671,88627,968428,664,.56777489
DEFEB44034,2018,283,639418,1857735,44678,200673,1639394,2126,1.9883759
DEFEB54555,2018,1153,267298,7103371,503680,995784,1667020,26851,1.3887043
DEFEB13779,2018,837,2954156,3891599,119574,420644,3402082,5127,1.0074084
DEFEB14154,2018,400,1290790,2003921,50718,195010,1785859,2266,1.2645469
DEFEB13643,2018,434,1005827,1880111,55694,240042,1596180,6659,1.9067831
DEFEB13116,2018,,1097096,4692718,503680,273069,4212252,23264,.56025481
DEFEB14230,2018,875,3736468,5074897,111487,628808,4341719,21094,1.8571111
DEFEB41223,2018,137,968889,1085847,9365,59372,971442,83,.22508202
DEFEB44064,2018,192,764959,1067587,16669,110721,948729,2431,1.2921892
DEFEB14855,2018,70,174412,289509,2712,25251,260753,343,.40391472
DEFEB13047,2018,1153,6479662,11461521,503680,995784,8736199,26851,.90105307
DEFEB44035,2018,744,2360343,4670167,503680,452142,4110895,2055,.34680703
DEFEB57135,2018,11,2289,25161,,4932,21336,29,.45263082
DEFEB43289,2018,146,271680,731050,16215,94022,633757,777,1.796555
DEFEB13739,2018,357,1325436,1886425,39248,175615,1671720,1584,1.0810751
DEFEB43276,2018,99,314070,527196,11534,49924,465406,735,.74599373
DEFEB14071,2018,51,96568,174057,36571,15943,155657,926,.521191
DEFEB14713,2018,200,545874,871549,22622,72532,792887,1231,1.028798
DEFEB25563,2018,50,239212,316886,1684,30826,280453,452,.85817748
DEFEB14259,2018,176,694783,985419,37889,90398,866544,1250,1.5656203
DEFEB40293,2018,1153,6479662,11461521,503680,995784,8736199,26851,1.1838278
DEFEB42708,2018,207,405737,1020395,31023,99472,917871,1114,1.2782304
DEFEB42730,2018,226,528562,1146994,18812,99172,1037368,2478,.59531575
DEFEB25615,2018,81,331443,407982,19123,47002,359472,1705,1.2956967
DEFEB13610,2018,41,86134,117305,7004,25008,90314,1200,.87632865
DEFEB46247,2018,26,149006,558268,133422,75477,482044,3949,1.3780835
DEFEB46189,2018,85,154260,357355,9809,40087,311770,511,1.435654
DEFEB17504,2018,22,70766,153548,1938,15640,136518,71,.93714589
DEFEB57206,2018,11,,25161,510,4932,21336,1644,2.0173512
DEFEB92405,2018,974,,6166149,,4932,1199961,26851,1.1152244
DEFEB13190,2018,1153,6479662,11461521,503680,995784,8736199,26851,.26777732
DEFEB14112,2018,218,600360,1127344,9648,118297,1001094,961,.46951979
DEFEB45974,2018,21,106904,183774,3418,24487,158195,189,1.5026742
DEFEB14135,2018,578,1724452,2604668,137456,280972,2296545,2360,1.2786103
DEFEB48785,2018,28,132289,167820,1862,16229,150893,295,1.5406886
DEFEB29442,2018,63,2289,25161,1997,18379,21336,8,
DEFEB57103,2018,14,6634,25161,,4932,21336,1167,.2780531
DEFEB13690,2018,369,1180011,1934421,43897,144833,1759671,2900,.88330013
DEFEB13823,2018,524,2147715,2721463,88449,307294,2362994,4001,2.0173512
DEFEB46961,2018,220,509840,1081372,20099,91056,979765,1324,.88321048
DEFEB13002,2018,393,1193499,1826904,28469,190206,1612008,5892,1.4769541
DEFEB44504,2018,20,58730,84651,1404,9323,74867,187,1.2605015
DEFEB44786,2018,27,1679275,1888524,15323,90207,1484131,4318,1.2188727
DEFEB43377,2018,249,560234,1362168,69285,100077,1246440,1900,1.0658892
DEFEB46037,2018,20,75301,123149,2037,8151,113960,140,1.3405582
DEFEB49179,2018,42,137812,200352,1738,16349,182315,453,1.5479091
DEFEB13729,2018,1153,5096007,8607988,204585,815837,7627547,7417,1.0705857
DEFEB40122,2018,13,44584,131893,629,14183,116002,159,.94986314
DEFEB14970,2018,66,210501,350944,2645,28722,320358,1094,1.5841852
DEFEB43923,2018,837,2094454,4479299,172775,284065,4132914,767,.66884696
DEFEB13921,2018,534,1801864,2452457,277509,170894,2212213,4506,1.3346107
DEFEB50820,2018,37,89129,193618,3085,17330,173512,254,1.1574749
DEFEB50807,2018,11,14666,32299,510,4932,28714,40,1.2846061
DEFEB13592,2018,1153,6479662,11461521,503680,995784,8736199,20577,.56577563
DEFEB47577,2018,104,414419,579457,6351,52455,518723,1187,1.0974448
DEFEB44042,2018,,257513,754424,31489,80252,670114,839,1.8417557
DEFEB25566,2018,11,40604,59676,3081,4932,54605,76,1.1827648
DEFEB14712,2018,655,2372111,3410170,199326,465750,2906527,8000,1.9723372
DEFEB13525,2018,455,1933571,3518507,107341,201015,3243335,4168,1.2336798
DEFEB13652,2018,89,319495,622963,84781,54128,555652,279,.47485885
DEFEB43935,2018,164,388645,1080788,56000,98281,970655,1341,1.6118851
DEFEB13886,2018,209,902876,1232626,31306,102223,1057410,504,.55219764
DEFEB13105,2018,780,6479662,11461521,503680,995784,8736199,26851,.39988714
DEFEB15001,2018,34,117145,232900,3108,27313,203491,588,1.970029
DEFEB13819,2018,206,1158290,1462614,19729,164371,1277842,3299,1.5502774
DEFEB18942,2018,61,276398,358742,11018,35607,321253,621,.79363084
DEFEB13668,2018,511,2160594,3203157,94159,464864,2694563,3385,1.1905681
DEFEB25393,2018,31,61923,119658,2961,11650,106299,196,1.929279
DEFEB13510,2018,452,1780571,2467908,31182,230959,2187426,2910,.84073168
DEFEB45877,2018,65,227618,398764,4477,44882,348571,908,.96177495
DEFEB48743,2018,13,21789,64865,795,7721,56166,95,1.1146337
DEFEB48978,2018,104,306833,539056,18801,64743,472542,1027,1.0448922
DEFEB14067,2018,1045,4215296,7066571,183176,670061,6267332,20395,1.6320106
DEFEB50681,2018,45,2736853,3079641,1409,125500,1594673,12628,.22508202
DEFEB13703,2018,322,1282569,1752169,34533,144987,1575926,1433,.96380168
DEFEB42699,2018,86,295824,499964,4598,35956,457953,337,.93355376
DEFEB46183,2018,526,1634246,3250782,193069,310786,2863119,4311,.96262985
DEFEB50844,2018,23,74309,154792,3639,16875,135490,250,1.2819135
DEFEB57216,2018,86,202629,373943,29115,85982,286492,8,.22508202
DEFEB43921,2018,141,,86130,,38990,,15309,1.7785708
DEFEB13308,2018,96,20389,118826,1008,22300,89181,1874,.97011369
DEFEB50948,2018,60,206011,281966,2747,26120,252201,446,2.0173512
DEFEB13745,2018,134,456702,677009,65471,59401,603073,155,.61494583
DEFEB45071,2018,241,499845,1215500,22215,137789,1061516,1191,.30240875
DEFEB13789,2018,1053,3937435,6217886,213247,605627,5474171,8085,1.0264909
DEFEB14971,2018,19,4728,32313,,24027,21336,1084,.76854604
DEFEB13842,2018,1023,4350941,6001415,227542,686915,5187299,16856,1.1996901
DEFEB48901,2018,1153,6479662,11461521,115127,995784,8736199,26851,.47456789
DEFEB47101,2018,312,1668451,2015767,24437,183796,1807018,6022,1.1864669
DEFEB13406,2018,208,971475,1292120,68174,142870,1129554,2498,1.1324744
DEFEB17510,2018,72,195739,412368,7144,39803,366528,826,1.713369
DEFEB16116,2018,1153,6479662,11461521,510,995784,6479766,8,.22508202
DEFEB14427,2018,74,154743,339281,2164,41342,295512,537,2.0173512
DEFEB13727,2018,800,3422972,4569657,107962,483515,4032522,8484,1.5983801
DEFEB43283,2018,247,798641,1193247,14702,152743,1032252,2013,1.1367686
DEFEB43427,2018,246,847930,1396657,73156,82840,1268136,1046,1.0381387
DEFEB13947,2018,92,421544,592299,6755,53684,511643,812,.95804816
DEFEB15123,2018,220,485384,917760,45316,94125,797309,5829,1.5980103
DEFEB25545,2018,84,163528,407859,6175,34097,371741,332,1.5156608
DEFEB50818,2018,39,81804,153352,2585,20934,131452,301,1.4496137
DEFEB15425,2018,138,212413,470368,9419,40205,427878,914,.90444201
DEFEB43399,2018,82,179631,418179,9176,43270,373213,1151,1.4606432
DEFEB43073,2018,387,1371900,2005561,29217,196470,1757895,6000,1.9982942
DEFEB47734,2018,1153,6479662,11461521,503680,995784,8736199,26851,.84052771
DEFEB13352,2018,798,3615708,5146046,181391,671501,4374241,14263,1.5219786
DEFEB42714,2018,208,490606,847425,6306,81351,750299,2565,.9139688
DEFEB39982,2018,63,221208,331720,8463,30776,292663,545,1.6436063
DEFEB18551,2018,17,113484,137134,1257,12279,124330,308,1.0892472
DEFEB25298,2018,77,122959,390666,1041,33198,355716,128,.25066257
DEFEB13594,2018,171,5312619,7829808,503680,995784,5624576,26851,1.0449603
DEFEB14830,2018,773,2430345,6288047,386149,359161,5855722,3350,.95593381
DEFEB14974,2018,55,123442,189595,2637,15796,172741,364,1.5075805
DEFEB27621,2018,190,687458,2220082,369865,146211,2050428,12814,1.2396108
DEFEB14915,2018,83,227026,445410,8515,47288,392206,1251,1.3186395
DEFEB13500,2018,314,1162609,2848590,47430,294110,2528153,1318,.77475101
DEFEB41246,2018,501,4183090,7111341,4129,424094,6414658,8,.24748978
DEFEB26649,2018,201,15974,40958,,11916,21336,8234,
DEFEB14144,2018,170,1499993,2052399,972,204217,1798166,2731,1.0605602
DEFEB25541,2018,13,69609,87280,1100,6480,80508,60,.44981983
DEFEB15506,2018,153,438963,603395,5745,60078,538632,1608,.99205726
DEFEB16709,2018,34,63923,167988,1513,14251,151857,240,1.008163
DEFEB14447,2018,190,480764,1050899,7374,95239,943728,4071,1.0242597
DEFEB15359,2018,15,55969,83490,735,8211,74031,141,1.342721
DEFEB13404,2018,1153,6317397,9083644,196550,887155,7959622,12943,1.367286
DEFEB48977,2018,133,480945,661406,7693,76515,582568,1599,1.3114597
DEFEB47100,2018,240,838926,1403129,31119,116421,1189655,3753,.5765937
DEFEB29215,2018,33,180153,292764,1377,31926,239914,500,1.4038661
DEFEB40142,2018,1153,7572,526757,510,195780,107184,17078,.77637821
DEFEB49180,2018,,1414169,2698062,44644,171030,2502737,2637,.75645667
DEFEB13617,2018,1153,6479662,11461521,503680,995784,8736199,26851,.3420209
DEFEB14449,2018,74,273356,371066,6840,32767,336601,912,1.4271092
DEFEB13644,2018,329,746515,1587388,11120,168874,1395668,1133,.71394479
DEFEB48746,2018,243,796017,1295081,37102,142742,1131630,1777,2.0173512
DEFEB13441,2018,327,942165,1498792,128479,167190,1293811,2408,1.3794328
DEFEB50953,2018,11,41632,60810,2317,6547,53386,315,2.0173512
DEFEB17505,2018,75,199209,379335,5163,40621,337561,704,.89267832
DEFEB13386,2018,350,874503,1421809,63926,172860,1233996,2406,1.1882185
DEFEB15401,2018,32,100795,143951,3072,17073,124554,299,1.2049288
DEFEB45933,2018,24,46556,123146,2565,10431,112226,128,1.2514955
DEFEB43968,2018,237,762375,1494368,38734,121742,1360360,2362,.82725966
DEFEB13862,2018,1153,6112338,9249207,370061,995784,7963514,12784,1.1096776
DEFEB25604,2018,36,118417,210832,1348,18181,189511,802,1.889088
DEFEB42710,2018,135,544417,749462,6535,102039,639856,2712,2.0173512
DEFEB48573,2018,127,623995,791994,19191,68203,718427,1353,.81186622
DEFEB46099,2018,69,239546,283325,8699,33752,248043,449,1.173131
DEFEB14253,2018,77,335015,484955,9216,47110,431583,1767,1.822158
DEFEB44221,2018,527,502584,667227,12794,68332,589858,579,.36908376
DEFEB13753,2018,357,1231748,1610752,86240,160013,1395160,3685,.75962287
DEFEB14528,2018,21,86292,135200,1067,15403,118744,585,1.5323285
DEFEB13928,2018,78,324241,444521,5652,44124,389852,224,.86501241
DEFEB13339,2018,344,1239223,2000947,69863,190862,1777848,853,.51964444
DEFEB47027,2018,97,390962,538625,6606,55059,482139,1869,1.3606901
DEFEB46461,2018,52,129547,219306,5257,22162,192554,225,1.3066643
DEFEB42775,2018,267,921582,1393778,40055,141839,1213937,2537,1.497135
DEFEB43013,2018,179,594697,723794,92098,60023,651900,540,1.21882
DEFEB52138,2018,11,2289,25161,,4932,21336,9,.22508202
DEFEB25669,2018,62,268957,407518,5727,38000,367341,1132,1.1084104
DEFEB43071,2018,245,841088,1585840,82589,163121,1405360,294,.82828718
DEFEB47441,2018,33,98436,203346,1658,17392,184924,415,.89294535
DEFEB12967,2018,,2289,37937,,24326,21336,221,1.279272
DEFEB50959,2018,122,239720,643858,12815,69637,533536,1126,.98158574
DEFEB14788,2018,183,566726,938580,36377,85207,846530,3406,.86734122
DEFEB42934,2018,222,770030,1218740,19337,124837,1078012,3076,.97958159
DEFEB13772,2018,397,1430270,2262242,173280,247423,1986011,1240,.73464221
DEFEB56966,2018,11,2289,25161,,4932,,170,.8816008
DEFEB13410,2018,727,1924228,3699805,54418,488912,3113300,4690,.56124675
DEFEB15406,2018,37,165352,265668,4310,22249,241020,668,1.7024583
DEFEB44057,2018,329,514080,1111159,26868,177540,911035,3214,.91652441
DEFEB19898,2018,1038,10760,432052,1377,344220,23344,8,.22508202
DEFEB13852,2018,59,197499,301912,4084,28275,263807,13,.56693828
DEFEB48972,2018,36,118713,186862,4330,18453,166147,281,.82252532
DEFEB15452,2018,,11116,33868,510,4932,31893,27,.28995013
DEFEB13264,2018,1153,6451759,11461521,178252,995784,8736199,12679,1.5375977
DEFEB25468,2018,53,133174,258631,1679,22905,233008,510,1.1706508
DEFEB46103,2018,59,183203,281735,6926,22322,254998,530,1.905856
DEFEB13466,2018,907,4234599,5148781,215033,386969,4377619,8,.25016895
DEFEB44147,2018,330,2018749,5561917,144342,386000,4647880,4455,1.0316354
DEFEB25605,2018,37,136154,207870,1135,20220,186292,217,.71111929
DEFEB14589,2018,277,936764,2175225,24418,158175,1935762,2410,1.310918
DEFEB14682,2018,97,157417,380743,11240,31003,345078,447,1.8371406
DEFEB25610,2018,34,65101,130112,990,16588,111164,184,.84454203
DEFEB15433,2018,110,293113,597108,6739,52158,541744,3316,1.6865768
DEFEB25611,2018,57,193188,288376,5553,21123,261579,349,.9394061
DEFEB13849,2018,78,306238,392139,17709,39659,340126,286,1.0679475
DEFEB50943,2018,190,450932,761383,5415,75505,678955,2008,1.6818022
DEFEB47447,2018,342,1134682,1897778,21575,234371,1614440,4027,1.5378366
DEFEB13568,2018,562,6479662,11461521,390384,995784,7708572,26851,1.6248951
DEFEB13080,2018,47,111109,307197,12419,22718,284046,417,.62501562
DEFEB13788,2018,327,1033901,1564905,60472,114690,1372488,1521,.23808384
DEFEB14908,2018,695,1654646,3589196,89097,342809,3124329,1783,1.0046825
DEFEB46347,2018,129,294816,556607,15056,47328,505797,936,.94486964
DEFEB14945,2018,262,914142,1306256,47897,122151,1177188,4863,1.323176
DEFEB25436,2018,15,36425,66638,1685,6831,58372,251,2.0111039
DEFEB14911,2018,220,731630,979004,10187,124806,844552,1825,1.1309124
DEFEB13832,2018,261,792816,1409200,42694,121201,1272656,1000,1.3332781
DEFEB13414,2018,614,2634682,3380611,257313,280159,3035949,5646,1.9673973
DEFEB15066,2018,,1975883,2650606,48213,245017,2371024,3324,1.2280999
DEFEB47248,2018,124,289434,801210,12315,59950,732701,340,1.2081611
DEFEB43937,2018,295,1070124,1651255,27374,166671,1383089,1131,1.2045238
DEFEB15380,2018,258,1001324,1347916,33251,104014,1219141,1940,1.7527211
DEFEB44155,2018,262,863745,1266627,33186,119661,1134296,5037,1.5983708
DEFEB23985,2018,37,2289,76341,72481,54559,21336,1034,1.519961
DEFEB42660,2018,29,95348,165524,2092,15002,142802,146,1.0051808
DEFEB46349,2018,148,589984,748567,17954,60137,679702,1807,1.0010992
DEFEB25671,2018,11,42198,56494,1057,4965,51035,73,1.11691
DEFEB13332,2018,245,804675,1374941,150985,118993,1212110,1170,.86010993
DEFEB15100,2018,16,66435,91407,2136,8567,82419,213,1.3908852
DEFEB42276,2018,11,28611,40186,510,4932,37141,126,1.1777595
DEFEB15366,2018,689,3202467,4649548,122241,429731,4037754,7735,1.1855514
DEFEB44767,2018,330,987827,1815456,38582,194946,1588186,1735,1.5709674
DEFEB25434,2018,26,21548,107410,1271,9111,97083,143,1.6207868
DEFEB13103,2018,1098,6479662,11461521,2026,995784,8736199,16000,.22508202
DEFEB57014,2018,24,,25161,510,8697,21336,8,.22508202
DEFEB15011,2018,116,426953,649950,11484,57255,590071,1330,1.2737293
DEFEB15281,2018,31,104926,184194,1317,17530,166115,125,.73454493
DEFEB25386,2018,11,21991,45753,973,4932,39796,79,.44718653
DEFEB43605,2018,407,1179574,2230229,86226,180391,2023817,3192,1.2885512
DEFEB56978,2018,62,589293,909275,,189008,705566,733,.52743214
DEFEB45994,2018,22,79047,105382,2823,8765,93843,136,2.0173512
DEFEB44117,2018,54,144081,269306,11220,21569,245442,1207,1.3700776
DEFEB13904,2018,332,1340442,1866493,74478,185375,1640823,886,.78790158
DEFEB43704,2018,95,175694,414366,8096,32367,379459,344,1.8488426
DEFEB46921,2018,187,448657,748525,14732,80100,657925,421,.69111532
DEFEB12868,2018,20,2289,25161,510,4932,21336,8,
DEFEB57207,2018,25,4777,25161,,4932,,99,.87929022
DEFEB22570,2018,50,3433756,4476974,254423,669645,3799941,26851,.8866998
DEFEB13836,2018,1153,5545160,8306871,277133,770074,7349463,7007,.56672269
DEFEB13000,2018,239,765926,1188069,24258,105624,1044641,2550,1.210058
DEFEB12692,2018,112,6479662,11461521,503680,995784,8736199,26851,.73197967
DEFEB14944,2018,240,1014130,1350052,90794,117598,1207127,1504,1.1762108
DEFEB17896,2018,111,26507,76031,2264,31567,25136,3317,.61975843
DEFEB14166,2018,1153,4739907,7786634,204788,779933,6930527,17152,1.3920237
DEFEB13964,2018,446,3835022,6243846,478444,833434,5232034,26851,1.580374
DEFEB13128,2018,357,1001686,1783938,22762,209176,1553573,2464,1.3376306
DEFEB42727,2018,94,258407,510733,8728,53308,453616,1088,1.4232726
DEFEB44298,2018,39,92737,187901,2226,21254,166014,274,1.3581259
DEFEB13400,2018,649,3033977,4009430,157067,373454,3574851,12954,1.5856429
DEFEB15164,2018,117,325357,582079,23453,58377,492028,68,.69491929
DEFEB43116,2018,173,757728,867662,10285,113572,736741,1953,1.3907123
DEFEB50797,2018,25,87935,129353,1671,14195,114150,208,1.570154
DEFEB13606,2018,12,299034,319222,1237,19900,292644,90,.80521739
DEFEB13726,2018,508,1571939,2228906,77070,218366,1953458,1362,.88640231
DEFEB13464,2018,984,5299976,6359022,503680,642064,5453516,12022,1.3244433
DEFEB15415,2018,49,211754,289983,4783,30005,254734,1027,1.8128332
DEFEB43216,2018,180,606846,966817,17995,87002,862889,2748,1.3078418
DEFEB14111,2018,127,2289,219488,510,144759,21336,4098,1.3879874
DEFEB45072,2018,115,459466,752027,9785,89647,645435,451,1.1868011
DEFEB25292,2018,68,261418,387966,13771,37960,346666,1828,1.5813267
DEFEB43372,2018,214,746875,1398210,122742,140273,1235175,456,.75971401
DEFEB16916,2018,27,2289,60195,510,34836,,748,.51463771
DEFEB43114,2018,195,499470,1039872,17052,109052,915402,798,.79055828
DEFEB43011,2018,633,1947943,3958414,90577,243496,3670367,634,.5132286
DEFEB13084,2018,53,97218,287558,61533,54137,173579,8,.22508202
DEFEB13530,2018,1153,6479662,9708171,503680,818000,8736199,20000,1.9829081
DEFEB15033,2018,151,408655,848303,12253,76915,767250,1467,1.3572717
DEFEB16334,2018,38,2289,63534,510,36299,21336,387,1.0695455
DEFEB17883,2018,23,95305,2068552,351627,85544,1981135,11207,1.7012346
DEFEB11578,2018,162,512090,828795,6720,79120,734559,864,2.0173512
